id	cufflinks_ath_buds_rep1
AT2TE82400	0
AT2TE82630	0
AT2TE82635	0
AT2TE82790	0
AT2TE82795	0
AT2TE82800	0
AT2TE82900	0
AT2TE82905	0
AT2TE82910	0
AT2TE82920	0
AT2TE82925	0
AT2TE83030	0
AT2TE83150	437.364
AT2TE83210	0
AT2TE83215	0
AT2TE83220	0
AT2TE83225	0
AT2TE83410	0
AT2TE83420	0
AT2TE83440	0
AT2TE83680	0.251416
AT2TE83860	0
AT2TE84090	0
AT2TE84095	0.199221
AT2TE84130	2.78754
AT2TE84135	0
AT2TE84140	0
AT2TE84250	0
AT2TE84255	6.23556
AT2TE84260	18.5261
AT2TE84410	0
AT2TE84415	0
AT2TE84540	0
AT2TE84690	0
AT2TE84695	0
AT2TE84700	0
AT2TE84800	5.3652
AT2TE84830	39.5186
AT2TE84910	0
AT2TE84940	0
AT2TE84970	0
AT2TE84975	0
AT2TE84980	5.05703
AT2TE84985	0
AT2TE85040	0
AT2TE85450	0
AT2TE85710	0.541904
AT2TE85780	0
AT2TE85785	0
AT2TE85800	268.583
AT2TE85890	0
AT2TE85930	115.683
AT2TE86050	224.816
AT2TE86100	1.4288
AT2TE86120	0.164054
AT2TE86210	0
AT2TE86215	0
AT2TE86220	0
AT2TE86390	0
AT2TE86395	0
AT2TE86400	0
AT2TE86520	306.305
AT2TE87090	0
AT2TE87230	0
AT2TE87235	0
AT2TE87240	0.0876297
AT2TE87280	0
AT2TE87285	0
AT2TE87290	0
AT2TE87330	0
AT2TE87380	0
AT2TE87400	0
AT2TE87405	0
AT2TE87410	0
AT2TE87415	0.092106
AT2TE87420	0.342826
AT2TE87560	0
AT2TE87610	0
AT2TE87640	0
AT2TE87645	0.964666
AT2TE87710	0
AT2TE87730	2.55141
AT2TE87760	0
AT2TE87765	0
AT2TE87940	0
AT2TE88030	0
AT2TE88035	0
AT2TE88045	0
AT2TE88180	0
AT2TE88480	0
AT2TE88570	0
AT2TE88720	0
AT2TE88970	0
AT2TE89000	0.603156
AT2TE89030	0
AT2TE89035	0
AT2TE89040	0
AT2TE89045	0
AT2TE89320	0
AT2TE89325	0
AT2TE89480	0
AT2TE89510	0
AT2TE89515	0
AT2TE89520	0
AT2TE89530	0
AT2TE89540	0
AT2TE89750	0
AT2TE89890	0
AT3G01010	0
AT3G01015	0.857601
AT3G01020	6.46019
AT3G01030	0.323663
AT3G01040	15.5694
AT3G01050	43.1834
AT3G01060	10.185
AT3G01070	3.56066
AT3G01080	0.898487
AT3G01085	12.0125
AT3G01090	45.3914
AT3G01100	14.5469
AT3G01120	86.7485
AT3G01130	84.4066
AT3G01140	10.8311
AT3G01142	14.7455
AT3G01150	19.2268
AT3G01160	18.9589
AT3G01170	12.8914
AT3G01175	0
AT3G01180	22.9191
AT3G01185	13.5456
AT3G01190	0.147761
AT3G01200	22.4393
AT3G01202	1.22703
AT3G01210	8.73263
AT3G01220	0.507525
AT3G01230	71.8441
AT3G01240	288.389
AT3G01250	33.2199
AT3G01260	0
AT3G01270	251.041
AT3G01280	170.784
AT3G01290	4.82326
AT3G01300	20.8228
AT3G01310	53.8513
AT3G01311	0.218516
AT3G01313	0
AT3G01316	0
AT3G01319	207.493
AT3G01320	17.9733
AT3G01322	0
AT3G01323	4.03184
AT3G01324	0
AT3G01325	0
AT3G01326	2.99795
AT3G01327	2.50836
AT3G01328	5.78046
AT3G01329	0
AT3G01330	8.19462
AT3G01331	13.8486
AT3G01340	57.3378
AT3G01345	0.471996
AT3G01350	3.18183
AT3G01360	15.7275
AT3G01370	28.2081
AT3G01380	13.1649
AT3G01390	169.633
AT3G01400	9.25832
AT3G01410	12.45
AT3G01420	9.1524
AT3G01430	8.34773
AT3G01435	17.7339
AT3G01440	8.95748
AT3G01450	9.50913
AT3G01460	13.7115
AT3G01470	40.1969
AT3G01480	78.5643
AT3G01490	13.9127
AT3G01500	254.129
AT3G01510	9.80443
AT3G01513	0.239003
AT3G01516	0.269498
AT3G01520	55.0373
AT3G01530	6.17013
AT3G01540	140.767
AT3G01550	8.84161
AT3G01560	32.145
AT3G01570	2.05478
AT3G01572	18.8689
AT3G01580	1.66068
AT3G01590	27.3735
AT3G01600	0.334623
AT3G01610	9.29468
AT3G01620	4.92234
AT3G01630	3.13805
AT3G01640	21.5082
AT3G01650	16.8161
AT3G01660	10.3549
AT3G01670	31.0069
AT3G01680	21.6127
AT3G01690	95.4097
AT3G01700	73.3058
AT3G01705	0
AT3G01710	9.29343
AT3G01720	10.4593
AT3G01730	0.324774
AT3G01740	92.2553
AT3G01750	20.855
AT3G01760	0.190267
AT3G01770	46.7883
AT3G01780	25.8085
AT3G01790	51.6322
AT3G01800	8.94047
AT3G01810	23.9965
AT3G01820	30.1305
AT3G01830	4.67301
AT3G01840	3.1596
AT3G01850	15.96
AT3G01860	21.9084
AT3G01870	0.976506
AT3G01880	0
AT3G01890	6.84494
AT3G01900	0
AT3G01910	80.8896
AT3G01920	9.38695
AT3G01930	13.0727
AT3G01940	14.0561
AT3G01950	12.2708
AT3G01960	3.09978
AT3G01961	0
AT3G01970	11.2195
AT3G01980	70.8866
AT3G01990	2.19486
AT3G02000	0.27098
AT3G02010	2.04663
AT3G02020	1.5211
AT3G02030	14.7301
AT3G02040	20.183
AT3G02050	24.5596
AT3G02060	16.7076
AT3G02065	13.6983
AT3G02070	10.7
AT3G02080	380.819
AT3G02090	140.404
AT3G02100	0.00966323
AT3G02110	83.8733
AT3G02120	60.2954
AT3G02125	0.269897
AT3G02130	20.3861
AT3G02140	15.5158
AT3G02150	10.8459
AT3G02160	4.88688
AT3G02170	55.5111
AT3G02180	123.847
AT3G02190	73.3115
AT3G02200	87.3111
AT3G02210	12.2743
AT3G02220	61.1418
AT3G02230	175.732
AT3G02240	0
AT3G02242	0
AT3G02250	28.0571
AT3G02260	24.9301
AT3G02270	0
AT3G02280	8.47039
AT3G02290	13.9136
AT3G02300	34.5674
AT3G02310	155.275
AT3G02315	0
AT3G02320	11.6052
AT3G02330	1.94417
AT3G02335	0
AT3G02340	19.1741
AT3G02350	31.814
AT3G02360	119.054
AT3G02370	7.38914
AT3G02380	5.78057
AT3G02390	8.81663
AT3G02400	8.78768
AT3G02410	2.99581
AT3G02420	30.1038
AT3G02430	0
AT3G02440	2.49202
AT3G02450	33.9921
AT3G02460	11.7773
AT3G02468	34.3001
AT3G02470	981.646
AT3G02480	109.711
AT3G02490	9.07846
AT3G02493	0
AT3G02500	4.01454
AT3G02510	15.0429
AT3G02520	111.887
AT3G02530	39.9279
AT3G02540	57.2138
AT3G02550	36.9123
AT3G02555	21.697
AT3G02560	273.944
AT3G02570	44.2676
AT3G02580	29.3073
AT3G02590	0.115941
AT3G02600	48.4618
AT3G02610	1.36942
AT3G02620	1.76697
AT3G02630	57.183
AT3G02640	115.291
AT3G02645	0.0532755
AT3G02650	22.003
AT3G02660	17.4752
AT3G02670	12.8444
AT3G02680	5.72579
AT3G02690	29.8481
AT3G02700	71.6894
AT3G02710	26.9051
AT3G02715	0
AT3G02720	32.8228
AT3G02730	85.3639
AT3G02740	19.702
AT3G02750	31.0529
AT3G02760	43.9094
AT3G02770	29.9082
AT3G02780	72.7183
AT3G02790	134.386
AT3G02800	8.18565
AT3G02810	26.7008
AT3G02820	10.1803
AT3G02830	38.4831
AT3G02832	1.39743
AT3G02840	2.61758
AT3G02850	0.83159
AT3G02860	19.375
AT3G02870	19.2255
AT3G02875	23.5046
AT3G02880	26.4118
AT3G02885	5.40568
AT3G02890	11.7831
AT3G02900	37.007
AT3G02910	17.3293
AT3G02920	10.7127
AT3G02930	27.9542
AT3G02940	4.1959
AT3G02950	26.7923
AT3G02960	0.137251
AT3G02970	21.4061
AT3G02980	3.54876
AT3G02990	7.74133
AT3G03000	0.920309
AT3G03010	13.3598
AT3G03020	47.9388
AT3G03030	3.5619
AT3G03040	15.4011
AT3G03050	15.8244
AT3G03060	7.10055
AT3G03070	126.866
AT3G03080	5.07723
AT3G03090	16.6606
AT3G03100	150.245
AT3G03110	10.1878
AT3G03120	12.0463
AT3G03130	16.778
AT3G03140	10.0743
AT3G03150	160.952
AT3G03160	77.9937
AT3G03170	5.26593
AT3G03180	12.3031
AT3G03190	2.73056
AT3G03200	2.09064
AT3G03210	12.1035
AT3G03220	22.5974
AT3G03230	0
AT3G03240	0.994567
AT3G03250	54.1702
AT3G03260	0.0345027
AT3G03270	34.0083
AT3G03272	0.89434
AT3G03280	0
AT3G03290	0.118734
AT3G03300	11.4301
AT3G03305	19.0863
AT3G03310	14.0358
AT3G03320	11.3486
AT3G03330	20.2428
AT3G03340	24.7991
AT3G03341	0.46697
AT3G03350	4.26261
AT3G03360	8.21606
AT3G03370	1.99281
AT3G03380	37.4891
AT3G03400	0
AT3G03405	0
AT3G03410	0
AT3G03420	14.8794
AT3G03430	155.86
AT3G03440	11.452
AT3G03450	39.8998
AT3G03456	0
AT3G03460	8.68385
AT3G03470	42.5438
AT3G03480	7.22413
AT3G03490	22.8905
AT3G03500	0
AT3G03510	1.00812
AT3G03520	1.45264
AT3G03530	0.838756
AT3G03540	7.91512
AT3G03550	11.6031
AT3G03560	11.4574
AT3G03570	11.8763
AT3G03580	2.85773
AT3G03590	12.9209
AT3G03600	32.1858
AT3G03610	11.2093
AT3G03620	0
AT3G03626	0
AT3G03630	18.125
AT3G03640	18.58
AT3G03650	5.49208
AT3G03660	0
AT3G03670	8.23418
AT3G03680	5.5313
AT3G03690	8.87389
AT3G03700	0.0952467
AT3G03702	0.952998
AT3G03710	22.6319
AT3G03720	19.8739
AT3G03726	0.117327
AT3G03730	0
AT3G03740	35.6497
AT3G03750	12.7867
AT3G03760	9.15847
AT3G03770	17.8925
AT3G03773	26.1889
AT3G03776	0
AT3G03780	73.5743
AT3G03790	21.5107
AT3G03800	5.50482
AT3G03810	6.38103
AT3G03820	11.8649
AT3G03826	4.9074
AT3G03828	28.7785
AT3G03830	0.488573
AT3G03840	0.845482
AT3G03845	0
AT3G03847	0
AT3G03850	1.20732
AT3G03852	0
AT3G03855	0.947608
AT3G03860	32.6891
AT3G03870	35.8743
AT3G03880	22.1424
AT3G03890	21.5095
AT3G03900	16.1912
AT3G03910	7.11967
AT3G03920	111.31
AT3G03930	0.539119
AT3G03940	47.4474
AT3G03950	33.1511
AT3G03960	73.0113
AT3G03970	7.23105
AT3G03980	20.2662
AT3G03990	76.7187
AT3G04000	9.35314
AT3G04010	3.33258
AT3G04020	6.14882
AT3G04030	2.93121
AT3G04040	3.15351
AT3G04050	0.388904
AT3G04060	4.14339
AT3G04070	26.4649
AT3G04080	17.0816
AT3G04090	74.6163
AT3G04100	0
AT3G04110	0.700688
AT3G04120	341.116
AT3G04130	5.31777
AT3G04140	0.853972
AT3G04150	0
AT3G04160	9.56884
AT3G04170	0
AT3G04180	0
AT3G04181	1.95834
AT3G04184	20.996
AT3G04190	0
AT3G04200	0.115759
AT3G04210	6.5944
AT3G04220	0.646418
AT3G04230	25.6106
AT3G04240	35.753
AT3G04250	0.109258
AT3G04260	48.5621
AT3G04270	0
AT3G04280	1.278
AT3G04290	237.984
AT3G04300	1.98795
AT3G04310	8.51655
AT3G04320	1.10565
AT3G04330	0
AT3G04340	34.4101
AT3G04350	26.4945
AT3G04360	13.3849
AT3G04370	0.0794803
AT3G04380	4.88426
AT3G04390	0
AT3G04400	793.551
AT3G04410	0
AT3G04420	0.426056
AT3G04430	0
AT3G04440	0.26222
AT3G04445	0.487055
AT3G04450	4.06285
AT3G04460	12.4943
AT3G04470	49.464
AT3G04480	12.9314
AT3G04485	6.78402
AT3G04490	12.5593
AT3G04500	31.7548
AT3G04510	0.131938
AT3G04520	19.4545
AT3G04525	0
AT3G04530	0.266043
AT3G04540	13.4754
AT3G04545	5.15339
AT3G04550	68.0616
AT3G04560	18.5168
AT3G04570	0
AT3G04580	11.6936
AT3G04590	19.6872
AT3G04600	30.5954
AT3G04610	47.0101
AT3G04620	49.1406
AT3G04630	39.4558
AT3G04640	25.9989
AT3G04650	14.8265
AT3G04660	0.854128
AT3G04670	43.3533
AT3G04680	16.1305
AT3G04690	6.95062
AT3G04700	16.202
AT3G04710	32.2142
AT3G04715	0.104619
AT3G04717	0
AT3G04720	6.75635
AT3G04721	0
AT3G04730	97.2984
AT3G04732	0
AT3G04735	0.62709
AT3G04740	19.5886
AT3G04750	9.57432
AT3G04760	37.6029
AT3G04765	0
AT3G04770	9.701
AT3G04780	45.7751
AT3G04790	45.7379
AT3G04800	0.276579
AT3G04810	21.9752
AT3G04820	8.67233
AT3G04830	40.8356
AT3G04840	422.971
AT3G04850	3.25156
AT3G04854	20.8409
AT3G04855	0
AT3G04860	6.10752
AT3G04870	37.3954
AT3G04880	31.4396
AT3G04890	13.8884
AT3G04900	0.348199
AT3G04903	0
AT3G04910	59.9315
AT3G04920	406.95
AT3G04930	41.6418
AT3G04940	32.381
AT3G04943	0
AT3G04945	0
AT3G04950	7.57339
AT3G04960	44.3765
AT3G04970	7.78628
AT3G04980	7.44731
AT3G04990	0.153495
AT3G04997	0
AT3G05000	35.1583
AT3G05010	19.4965
AT3G05020	145.742
AT3G05030	27.2652
AT3G05040	9.88568
AT3G05050	14.4015
AT3G05060	45.4825
AT3G05070	37.4779
AT3G05080	13.9127
AT3G05090	19.9563
AT3G05100	30.0957
AT3G05110	2.82278
AT3G05120	44.5686
AT3G05130	15.1743
AT3G05140	2.61064
AT3G05150	2.67398
AT3G05152	0.751862
AT3G05155	0.204476
AT3G05160	13.8205
AT3G05165	22.7381
AT3G05170	4.77787
AT3G05180	17.5961
AT3G05190	5.01808
AT3G05193	0
AT3G05200	9.41631
AT3G05210	14.9825
AT3G05220	135.574
AT3G05230	32.7391
AT3G05240	1.28514
AT3G05250	12.4415
AT3G05260	0.395488
AT3G05270	16.0789
AT3G05280	40.3047
AT3G05290	38.0575
AT3G05300	0
AT3G05310	0.169495
AT3G05320	2.43722
AT3G05327	1.56952
AT3G05330	12.648
AT3G05340	3.19685
AT3G05345	12.0702
AT3G05350	19.6231
AT3G05360	2.5149
AT3G05370	3.86813
AT3G05380	18.4833
AT3G05390	3.24136
AT3G05400	15.3224
AT3G05410	13.1075
AT3G05415	0.622701
AT3G05420	34.7232
AT3G05425	0
AT3G05430	5.78314
AT3G05440	0.442704
AT3G05450	0.263876
AT3G05460	42.0784
AT3G05470	12.8102
AT3G05480	3.95517
AT3G05490	47.319
AT3G05500	51.4609
AT3G05510	9.5771
AT3G05520	30.6269
AT3G05525	0
AT3G05530	114.766
AT3G05540	0
AT3G05545	34.0198
AT3G05550	8.46256
AT3G05560	372.718
AT3G05570	36.2697
AT3G05580	12.2537
AT3G05590	588.816
AT3G05600	39.6798
AT3G05602	0
AT3G05610	57.6047
AT3G05620	2.4821
AT3G05625	8.17289
AT3G05630	1.49974
AT3G05640	27.5143
AT3G05650	6.23463
AT3G05660	2.05595
AT3G05670	23.2202
AT3G05675	8.40941
AT3G05680	15.2039
AT3G05685	1.3022
AT3G05690	4.39472
AT3G05700	13.1487
AT3G05710	14.8004
AT3G05720	1.06782
AT3G05725	22.6954
AT3G05727	0.239537
AT3G05730	0.598398
AT3G05740	2.99817
AT3G05741	0.327644
AT3G05746	0
AT3G05750	10.9366
AT3G05755	0
AT3G05760	29.4267
AT3G05770	1.04112
AT3G05780	0.172415
AT3G05790	2.78635
AT3G05800	8.53044
AT3G05810	38.6005
AT3G05820	5.39233
AT3G05830	14.0675
AT3G05835	0
AT3G05840	60.1187
AT3G05850	7.54815
AT3G05858	1.12823
AT3G05860	0
AT3G05870	20.6706
AT3G05880	521.115
AT3G05890	23.4346
AT3G05900	42.1523
AT3G05905	0.370769
AT3G05910	66.5026
AT3G05920	0.166643
AT3G05930	74.5857
AT3G05932	4.70814
AT3G05935	9.33367
AT3G05936	2.92713
AT3G05937	3.30214
AT3G05940	10.6271
AT3G05950	0.124534
AT3G05960	19.8014
AT3G05970	34.2553
AT3G05975	1.80984
AT3G05980	19.3471
AT3G05990	13.8273
AT3G06000	0
AT3G06010	18.5889
AT3G06019	83.3636
AT3G06020	13.0194
AT3G06030	14.4697
AT3G06035	63.6436
AT3G06040	95.1781
AT3G06050	53.9296
AT3G06060	19.2207
AT3G06070	26.1914
AT3G06080	18.5293
AT3G06090	4.17226
AT3G06100	5.09266
AT3G06105	0
AT3G06110	35.3013
AT3G06120	2.26321
AT3G06125	48.8864
AT3G06130	76.7498
AT3G06140	12.5485
AT3G06142	0
AT3G06145	2.39553
AT3G06150	16.1209
AT3G06160	30.6311
AT3G06170	36.6157
AT3G06180	9.54701
AT3G06190	40.684
AT3G06200	16.7744
AT3G06210	12.2686
AT3G06220	36.777
AT3G06230	0
AT3G06240	16.3504
AT3G06250	11.7751
AT3G06260	19.2207
AT3G06270	18.3716
AT3G06280	0
AT3G06290	13.603
AT3G06300	23.6296
AT3G06310	43.5504
AT3G06320	62.9367
AT3G06330	19.3793
AT3G06335	0
AT3G06340	11.6619
AT3G06350	44.31
AT3G06360	6.90454
AT3G06370	1.3276
AT3G06380	33.8965
AT3G06390	0.340872
AT3G06400	48.9779
AT3G06410	20.6987
AT3G06420	38.8764
AT3G06430	35.2025
AT3G06433	1.34984
AT3G06435	1.8714
AT3G06437	0
AT3G06440	17.4102
AT3G06450	47.3834
AT3G06455	7.87782
AT3G06460	0
AT3G06470	17.0352
AT3G06480	15.144
AT3G06483	72.7079
AT3G06490	7.76366
AT3G06500	79.9337
AT3G06510	59.2527
AT3G06520	4.1323
AT3G06530	14.4815
AT3G06540	15.5302
AT3G06545	0.791457
AT3G06550	35.8538
AT3G06560	0.977847
AT3G06570	8.47599
AT3G06580	37.6085
AT3G06590	44.7677
AT3G06600	1.7029
AT3G06610	51.0631
AT3G06620	11.6341
AT3G06630	2.59587
AT3G06640	1.49785
AT3G06650	89.7186
AT3G06660	10.9786
AT3G06665	0
AT3G06670	30.2676
AT3G06680	137.988
AT3G06690	2.1137
AT3G06700	708.779
AT3G06710	1.3013
AT3G06720	39.9779
AT3G06730	37.5068
AT3G06740	21.316
AT3G06750	39.0258
AT3G06760	43.8682
AT3G06770	6.37755
AT3G06778	5.87664
AT3G06780	22.4591
AT3G06790	36.8184
AT3G06810	30.2837
AT3G06820	14.8997
AT3G06830	9.62771
AT3G06840	11.163
AT3G06850	51.8167
AT3G06860	61.1009
AT3G06868	6.18918
AT3G06870	5.77795
AT3G06880	8.25927
AT3G06890	4.19542
AT3G06895	0
AT3G06900	0
AT3G06910	7.11088
AT3G06920	6.73833
AT3G06930	15.3654
AT3G06940	10.4515
AT3G06950	10.5162
AT3G06960	25.6524
AT3G06962	2.14012
AT3G06970	0.0983557
AT3G06980	29.4944
AT3G06985	10.209
AT3G06990	0
AT3G06995	0
AT3G07000	0.0872996
AT3G07005	4.33986
AT3G07010	67.0082
AT3G07020	23.4451
AT3G07025	0
AT3G07030	20.3581
AT3G07040	4.7385
AT3G07050	52.9905
AT3G07055	0
AT3G07060	8.16232
AT3G07070	1.58418
AT3G07080	12.2478
AT3G07090	32.6137
AT3G07100	43.1943
AT3G07110	230.053
AT3G07115	0
AT3G07120	2.87282
AT3G07130	2.09418
AT3G07140	21.7845
AT3G07150	1.48737
AT3G07160	40.6961
AT3G07170	36.2271
AT3G07180	40.9499
AT3G07185	0
AT3G07190	10.8417
AT3G07195	0.600521
AT3G07200	27.5642
AT3G07210	10.0233
AT3G07215	16.9523
AT3G07220	24.8714
AT3G07230	324.657
AT3G07250	0.500761
AT3G07260	0.519421
AT3G07270	21.6738
AT3G07273	124.549
AT3G07274	30.172
AT3G07280	16.0474
AT3G07290	2.54435
AT3G07300	26.7352
AT3G07310	60.4767
AT3G07320	68.0533
AT3G07330	27.1751
AT3G07340	6.31223
AT3G07350	11.1388
AT3G07360	33.9693
AT3G07370	12.4459
AT3G07380	0
AT3G07390	117.777
AT3G07400	12.4522
AT3G07410	32.7134
AT3G07420	10.2644
AT3G07425	0
AT3G07430	97.5109
AT3G07440	11.1033
AT3G07450	38.5895
AT3G07460	68.1499
AT3G07470	46.0691
AT3G07480	140.631
AT3G07490	1.13899
AT3G07500	6.24354
AT3G07510	25.506
AT3G07520	2.71536
AT3G07522	0
AT3G07525	7.18053
AT3G07530	3.11659
AT3G07540	31.719
AT3G07550	12.7996
AT3G07560	81.9765
AT3G07565	15.0117
AT3G07568	54.789
AT3G07570	13.9699
AT3G07580	8.1568
AT3G07590	27.7972
AT3G07600	0.239895
AT3G07610	12.2581
AT3G07620	2.99217
AT3G07630	17.4863
AT3G07640	42.3043
AT3G07650	64.6584
AT3G07660	35.3712
AT3G07670	19.5149
AT3G07680	93.8072
AT3G07690	10.9057
AT3G07700	52.7153
AT3G07710	0
AT3G07720	31.127
AT3G07730	5.21281
AT3G07740	12.1896
AT3G07750	13.5576
AT3G07760	50.2982
AT3G07770	35.6447
AT3G07780	57.9664
AT3G07790	39.4364
AT3G07800	11.5394
AT3G07810	30.2809
AT3G07820	258.453
AT3G07830	13.1673
AT3G07840	2.23072
AT3G07850	247.957
AT3G07860	20.0645
AT3G07870	8.18127
AT3G07880	125.737
AT3G07890	25.5301
AT3G07900	0.0437531
AT3G07910	47.787
AT3G07920	0.560369
AT3G07930	6.04448
AT3G07940	15.5076
AT3G07950	40.4319
AT3G07960	4.57408
AT3G07970	2.50678
AT3G07980	6.85832
AT3G07990	9.093
AT3G08000	6.61509
AT3G08010	46.821
AT3G08020	15.812
AT3G08030	194.962
AT3G08040	5.10066
AT3G08490	0.0855013
AT3G08500	1.45621
AT3G08505	10.7812
AT3G08510	155.661
AT3G08520	0
AT3G08530	87.5181
AT3G08550	29.9278
AT3G08560	23.832
AT3G08570	3.4465
AT3G08580	822.641
AT3G08590	75.0188
AT3G08600	17.3431
AT3G08610	311.552
AT3G08620	8.32486
AT3G08630	16.8832
AT3G08636	0
AT3G08640	50.9869
AT3G08650	44.2942
AT3G08660	0.621381
AT3G08670	20.2082
AT3G08680	58.9076
AT3G08690	46.9021
AT3G08700	0.895638
AT3G08710	31.8411
AT3G08720	24.0693
AT3G08730	51.1195
AT3G08740	117.011
AT3G08750	0.325802
AT3G08760	29.7663
AT3G08762	0
AT3G08770	1867.2
AT3G08780	23.4888
AT3G08790	3.46468
AT3G08800	3.90749
AT3G08810	0.601291
AT3G08820	2.78274
AT3G08840	11.9941
AT3G08850	23.9876
AT3G08860	6.56199
AT3G08870	0.255595
AT3G08880	22.0035
AT3G08885	2.19358
AT3G08890	26.8195
AT3G08900	1.11488
AT3G08910	15.703
AT3G08920	23.3714
AT3G08930	51.1518
AT3G08940	388.326
AT3G08943	15.162
AT3G08947	4.32145
AT3G08950	10.172
AT3G08960	12.6969
AT3G08970	4.4752
AT3G08980	4.63903
AT3G08990	17.4414
AT3G09000	16.5379
AT3G09010	1.72308
AT3G09020	0.0664433
AT3G09030	13.6341
AT3G09032	2.72837
AT3G09035	29.8912
AT3G09040	2.05022
AT3G09050	26.7276
AT3G09060	2.81946
AT3G09070	12.0373
AT3G09080	1.18133
AT3G09085	3.81959
AT3G09090	28.0345
AT3G09100	30.6251
AT3G09110	0
AT3G09120	0.10393
AT3G09130	0
AT3G09140	0.0458714
AT3G09150	19.2782
AT3G09160	2.34289
AT3G09162	1.66492
AT3G09165	0
AT3G09170	0
AT3G09180	17.8437
AT3G09190	10.2816
AT3G09200	620.935
AT3G09210	41.2719
AT3G09220	2.60182
AT3G09230	4.68856
AT3G09240	0.0600235
AT3G09250	25.5329
AT3G09260	7.27202
AT3G09270	0.339308
AT3G09280	0
AT3G09285	0
AT3G09290	0
AT3G09300	33.5201
AT3G09310	6.83385
AT3G09320	20.8799
AT3G09330	0
AT3G09340	0
AT3G09350	10.2692
AT3G09360	7.48339
AT3G09370	10.0678
AT3G09375	0
AT3G09380	0.373723
AT3G09385	0.378093
AT3G09390	2817.88
AT3G09400	0.280244
AT3G09405	0.406849
AT3G09410	12.5443
AT3G09430	2.764
AT3G09440	91.7682
AT3G09450	0.382565
AT3G09470	26.4995
AT3G09480	16.4029
AT3G09490	1.13406
AT3G09500	429.205
AT3G09505	0
AT3G09510	0
AT3G09520	0.351064
AT3G09530	18.6152
AT3G09540	4.91462
AT3G09550	1.65683
AT3G09560	18.1129
AT3G09570	39.3499
AT3G09580	15.134
AT3G09585	0
AT3G09590	0.824561
AT3G09595	0
AT3G09600	2.16325
AT3G09620	0.130971
AT3G09630	273.035
AT3G09640	0.179659
AT3G09650	13.628
AT3G09660	2.04261
AT3G09670	13.3294
AT3G09680	3.22385
AT3G09690	18.8521
AT3G09700	19.774
AT3G09710	9.35553
AT3G09720	9.60798
AT3G09730	7.9375
AT3G09735	110.209
AT3G09740	68.6287
AT3G09750	0.163035
AT3G09760	19.3315
AT3G09770	47.9147
AT3G09780	3.16548
AT3G09790	0.729322
AT3G09800	22.3544
AT3G09810	21.5976
AT3G09820	162.862
AT3G09830	7.07538
AT3G09840	293.418
AT3G09850	48.3824
AT3G09860	143.877
AT3G09863	0
AT3G09870	5.5731
AT3G09880	23.6799
AT3G09890	14.4125
AT3G09900	50.3566
AT3G09910	17.545
AT3G09915	0
AT3G09920	18.7362
AT3G09922	0.435346
AT3G09925	0
AT3G09930	4.5664
AT3G09940	0.288184
AT3G09950	9.30513
AT3G09960	0.0811822
AT3G09970	24.9457
AT3G09975	0
AT3G09980	107.575
AT3G09990	0
AT3G10000	1.65344
AT3G10010	11.8642
AT3G10015	0
AT3G10020	832.316
AT3G10030	26.2453
AT3G10035	0
AT3G10040	6.09879
AT3G10050	26.0751
AT3G10060	24.5806
AT3G10070	10.3304
AT3G10080	30.8105
AT3G10090	100.119
AT3G10100	0.261377
AT3G10110	2.9464
AT3G10113	0
AT3G10114	0
AT3G10116	3.33193
AT3G10120	4.66811
AT3G10130	11.5194
AT3G10140	11.0352
AT3G10150	3.9775
AT3G10160	19.7241
AT3G10180	4.57492
AT3G10185	3.29058
AT3G10190	46.2885
AT3G10195	0.467434
AT3G10200	9.09539
AT3G10210	26.5907
AT3G10220	31.7997
AT3G10230	35.8851
AT3G10240	0
AT3G10250	32.2705
AT3G10260	79.3381
AT3G10270	19.0768
AT3G10280	0.0627759
AT3G10282	0
AT3G10290	5.11307
AT3G10300	57.409
AT3G10310	8.74519
AT3G10320	14.519
AT3G10330	17.6206
AT3G10340	27.2534
AT3G10350	19.7967
AT3G10360	17.6203
AT3G10370	23.7753
AT3G10380	29.0669
AT3G10390	14.89
AT3G10400	6.66975
AT3G10405	25.3887
AT3G10410	199.002
AT3G10415	0
AT3G10420	24.5358
AT3G10430	0.73064
AT3G10439	0
AT3G10440	5.62619
AT3G10450	10.1888
AT3G10460	6.7571
AT3G10470	1.98784
AT3G10480	24.6946
AT3G10490	37.974
AT3G10500	12.0729
AT3G10510	0
AT3G10520	24.0169
AT3G10525	51.5851
AT3G10526	0
AT3G10530	13.7884
AT3G10540	18.0532
AT3G10550	13.1346
AT3G10560	3.16901
AT3G10570	68.2157
AT3G10572	17.4571
AT3G10575	0.908126
AT3G10580	1.21583
AT3G10585	0
AT3G10590	1.58935
AT3G10595	0
AT3G10600	0.523752
AT3G10610	87.0291
AT3G10620	24.9209
AT3G10630	11.6231
AT3G10640	21.7496
AT3G10650	28.6528
AT3G10660	2.28683
AT3G10670	36.0932
AT3G10680	3.31633
AT3G10690	23.2668
AT3G10700	9.88332
AT3G10710	0
AT3G10720	34.59
AT3G10730	19.3664
AT3G10740	101.065
AT3G10745	0
AT3G10750	0.211938
AT3G10760	27.0273
AT3G10770	77.6117
AT3G10780	3.50901
AT3G10790	0
AT3G10800	24.2454
AT3G10810	36.1483
AT3G10815	0.574299
AT3G10820	7.13929
AT3G10840	11.6672
AT3G10845	0
AT3G10850	102.515
AT3G10860	297.656
AT3G10870	18.1593
